GameDate,AwayTeam,HomeTeam,qtr,min,sec,kickteam,def,down,togo,kicker,ydline,name,distance,homekick,kickdiff,timerem,offscore,defscore,season,GOOD,Missed,Blocked
20081116,CHI,GB,4,9,54,GB,CHI,4,1,13,16,M.Crosby,33,1,21,594,24,3,2008,1,0,0
20081228,DET,GB,4,13,38,GB,DET,4,6,13,18,M.Crosby,36,1,0,818,14,14,2008,1,0,0
20081116,CHI,GB,4,2,0,GB,CHI,4,10,13,27,M.Crosby,45,1,24,120,27,3,2008,1,0,0
20081214,GB,JAC,4,5,40,GB,JAC,4,8,13,20,M.Crosby,38,0,-1,340,13,14,2008,1,0,0
20081109,GB,MIN,4,6,0,GB,MIN,4,5,13,22,M.Crosby,40,0,-11,360,10,21,2008,1,0,0
20081109,GB,MIN,4,0,31,GB,MIN,4,4,13,34,M.Crosby,52,0,-1,31,27,28,2008,0,1,0
20081012,GB,SEA,4,8,47,GB,SEA,4,10,13,33,M.Crosby,51,0,14,527,24,10,2008,1,0,0
20081102,GB,TEN,4,5,35,GB,TEN,4,4,13,19,M.Crosby,38,0,-3,335,13,16,2008,1,0,0
20080921,NO,DEN,4,2,0,NO,DEN,4,2,22,25,M.Gramatica,43,0,-2,120,32,34,2008,0,1,0
20080928,SF,NO,4,0,32,NO,SF,4,3,22,13,M.Gramatica,31,1,11,32,28,17,2008,1,0,0
20081006,MIN,NO,4,2,4,NO,MIN,4,9,22,28,M.Gramatica,46,1,0,124,27,27,2008,0,1,0
20081006,MIN,NO,4,13,26,NO,MIN,4,11,22,35,M.Gramatica,53,1,-10,806,10,20,2008,1,0,0
20081116,DEN,ATL,4,15,0,DEN,ATL,4,2,11,2,M.Prater,20,0,1,900,14,13,2008,1,0,0
20081005,TB,DEN,4,12,28,DEN,TB,4,2,11,9,M.Prater,27,1,7,748,13,6,2008,1,0,0
20081221,BUF,DEN,4,11,8,DEN,BUF,4,8,11,25,M.Prater,43,1,-3,668,20,23,2008,1,0,0
20080928,DEN,KC,4,8,1,DEN,KC,4,3,11,3,M.Prater,22,0,-10,481,13,23,2008,1,0,0
20080928,DEN,KC,4,2,9,DEN,KC,4,10,11,15,M.Prater,33,0,-10,129,16,26,2008,1,0,0
20081123,PHI,BAL,4,14,57,BAL,PHI,4,8,3,24,M.Stover,42,1,5,897,12,7,2008,1,0,0
20081102,BAL,CLE,4,5,40,BAL,CLE,4,4,3,4,M.Stover,22,0,0,340,27,27,2008,1,0,0
20081220,BAL,DAL,4,6,34,BAL,DAL,4,5,3,17,M.Stover,35,0,6,394,16,10,2008,1,0,0
20090110,BAL,TEN,4,14,14,BAL,TEN,4,3,3,3,M.Stover,21,0,0,854,7,7,2008,1,0,0
20090110,BAL,TEN,4,0,57,BAL,TEN,4,1,3,25,M.Stover,43,0,0,57,10,10,2008,1,0,0
20081220,BAL,DAL,4,11,32,DAL,BAL,4,2,10,17,N.Folk,35,1,-9,692,7,16,2008,1,0,0
20081123,SF,DAL,4,5,11,DAL,SF,4,4,10,24,N.Folk,42,1,16,311,32,16,2008,1,0,0
20081127,SEA,DAL,4,8,59,DAL,SEA,4,3,10,24,N.Folk,42,1,22,539,31,9,2008,1,0,0
20080915,PHI,DAL,4,10,34,DAL,PHI,4,5,10,29,N.Folk,47,1,-6,634,31,37,2008,1,0,0
20081123,SF,DAL,4,14,53,DAL,SF,4,12,10,29,N.Folk,47,1,20,893,29,9,2008,1,0,0
20081228,DAL,PHI,4,7,49,DAL,PHI,4,15,10,24,N.Folk,42,0,-41,469,3,44,2008,1,0,0
20080914,SD,DEN,4,14,11,SD,DEN,4,9,32,10,N.Kaeding,28,0,-4,851,27,31,2008,1,0,0
20081026,SD,NO,4,9,38,SD,NO,4,13,32,13,N.Kaeding,31,0,-17,578,20,37,2008,1,0,0
20080928,SD,OAK,4,8,19,SD,OAK,4,3,32,29,N.Kaeding,47,0,3,499,18,15,2008,0,1,0
20080928,SD,OAK,4,1,55,SD,OAK,4,4,32,29,N.Kaeding,47,0,0,115,18,18,2008,1,0,0
20081116,SD,PIT,4,6,44,SD,PIT,4,4,32,4,N.Kaeding,22,0,-1,404,7,8,2008,1,0,0
20081012,NE,SD,4,10,52,SD,NE,4,5,32,5,N.Kaeding,23,1,24,652,27,3,2008,1,0,0
20090103,IND,SD,4,0,33,SD,IND,4,2,32,8,N.Kaeding,26,1,-3,33,14,17,2008,1,0,0
20081130,ATL,SD,4,5,17,SD,ATL,4,8,32,10,N.Kaeding,28,1,-9,317,13,22,2008,1,0,0
20081130,ATL,SD,4,11,43,SD,ATL,4,4,32,25,N.Kaeding,43,1,-9,703,13,22,2008,1,0,1
20081123,IND,SD,4,1,35,SD,IND,4,2,32,29,N.Kaeding,47,1,-3,95,17,20,2008,1,0,0
20080922,NYJ,SD,4,2,8,SD,NYJ,4,2,32,31,N.Kaeding,49,1,16,128,45,29,2008,1,0,0
20080921,KC,ATL,4,15,0,KC,ATL,4,7,17,14,N.Novak,32,0,-17,900,14,31,2008,0,1,0
20081019,TEN,KC,4,4,59,KC,TEN,4,8,17,8,N.Novak,26,1,-27,299,0,27,2008,1,0,0
20080928,DEN,KC,4,3,53,KC,DEN,4,3,17,15,N.Novak,33,1,7,233,23,16,2008,1,0,0
20081110,SF,ARI,4,14,37,ARI,SF,4,5,1,5,N.Rackers,23,1,-4,877,20,24,2008,1,0,0
20081228,SEA,ARI,4,8,31,ARI,SEA,4,5,1,5,N.Rackers,23,1,7,511,28,21,2008,1,0,0
20081228,SEA,ARI,4,3,31,ARI,SEA,4,4,1,14,N.Rackers,32,1,10,211,31,21,2008,1,0,0
20081005,BUF,ARI,4,15,0,ARI,BUF,4,2,1,20,N.Rackers,38,1,14,900,31,17,2008,1,0,0
20081123,NYG,ARI,4,0,42,ARI,NYG,1,10,1,26,N.Rackers,44,1,-11,42,26,37,2008,1,0,0
20090110,ARI,CAR,4,3,14,ARI,CAR,4,2,1,2,N.Rackers,20,0,23,194,30,7,2008,1,0,0
20080907,ARI,SF,4,2,0,ARI,SF,4,8,1,12,N.Rackers,30,0,7,120,20,13,2008,1,0,0
20081102,ARI,STL,4,3,34,ARI,STL,4,9,1,12,N.Rackers,30,0,18,214,31,13,2008,1,0,0
20080914,SF,SEA,4,7,45,SEA,SF,4,6,33,13,O.Mare,32,1,0,465,27,27,2008,1,0,0
20080921,STL,SEA,4,4,50,SEA,STL,4,7,33,19,O.Mare,38,1,21,290,34,13,2008,1,0,0
20081221,NYJ,SEA,4,1,52,SEA,NYJ,4,10,33,20,O.Mare,38,1,7,112,10,3,2008,1,0,0
20081214,SEA,STL,4,0,3,SEA,STL,2,8,33,8,O.Mare,27,0,0,3,20,20,2008,1,0,0
20081117,CLE,BUF,4,11,35,CLE,BUF,4,5,9,5,P.Dawson,22,0,10,695,23,13,2008,1,0,0
20081117,CLE,BUF,4,1,44,CLE,BUF,4,10,9,39,P.Dawson,56,0,-1,104,26,27,2008,1,0,0
20080928,CLE,CIN,4,0,37,CLE,CIN,4,3,9,12,P.Dawson,29,0,5,37,17,12,2008,1,0,0
20080907,DAL,CLE,4,10,13,CLE,DAL,4,3,9,17,P.Dawson,34,1,-21,613,7,28,2008,1,0,0
20080914,PIT,CLE,4,3,24,CLE,PIT,4,7,9,20,P.Dawson,38,1,-7,204,3,10,2008,1,0,0
20081123,HOU,CLE,4,7,38,CLE,HOU,4,6,9,21,P.Dawson,39,1,-10,458,6,16,2008,0,1,0
20081026,CLE,JAC,4,4,39,CLE,JAC,4,2,9,2,P.Dawson,20,0,0,279,17,17,2008,1,0,0
20081026,CLE,JAC,4,4,11,CLE,JAC,4,10,9,25,P.Dawson,42,0,3,251,20,17,2008,1,0,0
20081207,CLE,TEN,4,13,35,CLE,TEN,4,9,9,22,P.Dawson,39,0,-15,815,6,21,2008,1,0,0
20081019,CLE,WAS,4,0,32,CLE,WAS,4,10,9,36,P.Dawson,54,0,-3,32,11,14,2008,0,1,0
20081005,TEN,BAL,4,12,51,TEN,BAL,4,4,37,8,R.Bironas,26,0,-7,771,3,10,2008,1,0,0
20081127,TEN,DET,4,4,29,TEN,DET,4,12,37,25,R.Bironas,43,0,34,269,44,10,2008,1,0,0
20081127,TEN,DET,4,10,28,TEN,DET,4,6,37,27,R.Bironas,45,0,31,628,41,10,2008,1,0,0
20081214,TEN,HOU,4,5,27,TEN,HOU,4,6,37,16,R.Bironas,34,0,-4,327,9,13,2008,1,0,0
20090110,BAL,TEN,4,4,26,TEN,BAL,4,1,37,10,R.Bironas,27,1,-3,266,7,10,2008,1,0,0
20081102,GB,TEN,4,0,4,TEN,GB,1,10,37,29,R.Bironas,47,1,0,4,16,16,2008,0,1,0
20081027,IND,TEN,4,14,50,TEN,IND,4,6,37,30,R.Bironas,48,1,0,890,14,14,2008,1,0,0
20081123,NYJ,TEN,4,12,55,TEN,NYJ,4,22,37,31,R.Bironas,49,1,-17,775,3,20,2008,1,0,0
20081012,CHI,ATL,4,4,5,CHI,ATL,4,10,7,14,R.Gould,32,0,-9,245,10,19,2008,1,0,0
20081211,NO,CHI,4,0,2,CHI,NO,3,10,7,10,R.Gould,28,1,-3,2,21,24,2008,1,0,0
20081207,JAC,CHI,4,9,3,CHI,JAC,4,2,7,16,R.Gould,35,1,10,543,20,10,2008,1,0,0
20080928,PHI,CHI,4,10,34,CHI,PHI,4,8,7,23,R.Gould,41,1,1,634,21,20,2008,1,0,0
20081109,TEN,CHI,4,9,46,CHI,TEN,4,12,7,30,R.Gould,48,1,-14,586,7,21,2008,1,0,1
20080921,TB,CHI,4,11,12,CHI,TB,4,3,7,31,R.Gould,49,1,3,672,17,14,2008,0,1,0
20081005,CHI,DET,4,12,2,CHI,DET,4,6,7,27,R.Gould,45,0,24,722,31,7,2008,1,0,0
20080921,OAK,BUF,4,0,3,BUF,OAK,3,6,5,20,R.Lindell,38,1,-2,3,21,23,2008,1,0,0
20081130,SF,BUF,4,5,32,BUF,SF,4,7,5,22,R.Lindell,40,1,-7,332,3,10,2008,0,1,0
20081102,NYJ,BUF,4,11,9,BUF,NYJ,4,21,5,25,R.Lindell,43,1,-13,669,10,23,2008,0,1,0
20081019,SD,BUF,4,3,21,BUF,SD,4,7,5,26,R.Lindell,44,1,6,201,20,14,2008,1,0,0
20081117,CLE,BUF,4,0,43,BUF,CLE,4,5,5,29,R.Lindell,47,1,-2,43,27,29,2008,0,1,0
20080907,SEA,BUF,4,11,35,BUF,SEA,4,3,5,34,R.Lindell,52,1,24,695,34,10,2008,1,0,1
20080914,BUF,JAC,4,0,29,BUF,JAC,4,17,5,27,R.Lindell,45,0,1,29,17,16,2008,1,0,0
20080928,BUF,STL,4,6,26,BUF,STL,4,3,5,27,R.Lindell,45,0,14,386,28,14,2008,1,0,0
20081019,MIN,CHI,4,9,3,MIN,CHI,4,3,20,5,R.Longwell,23,0,-11,543,31,42,2008,1,0,0
20081207,MIN,DET,4,0,27,MIN,DET,4,11,20,32,R.Longwell,50,0,1,27,17,16,2008,1,0,0
20081123,MIN,JAC,4,14,2,MIN,JAC,4,4,20,4,R.Longwell,22,0,10,842,20,10,2008,1,0,0
20081012,DET,MIN,4,0,12,MIN,DET,4,4,20,9,R.Longwell,26,1,-1,12,9,10,2008,1,0,0
20081130,CHI,MIN,4,4,21,MIN,CHI,4,9,20,9,R.Longwell,27,1,17,261,31,14,2008,1,0,0
20081221,ATL,MIN,4,11,36,MIN,ATL,4,7,20,11,R.Longwell,29,1,-17,696,7,24,2008,1,0,0
20080921,CAR,MIN,4,9,11,MIN,CAR,4,6,20,14,R.Longwell,32,1,7,551,17,10,2008,1,0,0
20081012,DET,MIN,4,10,9,MIN,DET,4,20,20,20,R.Longwell,38,1,-1,609,9,10,2008,1,0,1
20080914,IND,MIN,4,7,15,MIN,IND,4,4,20,30,R.Longwell,48,1,8,435,15,7,2008,0,1,0
20081228,NYG,MIN,4,0,5,MIN,NYG,3,12,20,32,R.Longwell,50,1,-2,5,17,19,2008,1,0,0
20081006,MIN,NO,4,0,16,MIN,NO,4,8,20,12,R.Longwell,30,0,0,16,27,27,2008,1,0,0
20081228,NE,BUF,4,10,18,NE,BUF,4,5,21,5,S.Gostkowski,23,0,10,618,10,0,2008,1,0,0
20081102,NE,IND,4,11,38,NE,IND,4,1,21,7,S.Gostkowski,25,0,-3,698,12,15,2008,1,0,0
20081123,NE,MIA,4,7,12,NE,MIA,4,5,21,13,S.Gostkowski,30,0,10,432,38,28,2008,1,0,0
20081221,ARI,NE,4,14,55,NE,ARI,4,7,21,12,S.Gostkowski,30,1,44,895,44,0,2008,1,0,0
20080907,KC,NE,4,2,30,NE,KC,4,5,21,19,S.Gostkowski,37,1,4,150,14,10,2008,1,0,0
20081026,STL,NE,4,8,29,NE,STL,4,8,21,24,S.Gostkowski,41,1,-3,509,13,16,2008,1,0,0
20081113,NYJ,NE,4,10,22,NE,NYJ,4,2,21,29,S.Gostkowski,47,1,-3,622,21,24,2008,1,0,0
20080914,NE,NYJ,4,5,22,NE,NYJ,4,6,21,9,S.Gostkowski,27,0,6,322,16,10,2008,1,0,0
20081207,NE,SEA,4,12,22,NE,SEA,4,6,21,9,S.Gostkowski,27,0,-8,742,13,21,2008,1,0,0
20081005,NE,SF,4,14,57,NE,SF,4,4,21,22,S.Gostkowski,40,0,10,897,24,14,2008,1,0,0
20081005,NE,SF,4,4,47,NE,SF,4,7,21,31,S.Gostkowski,49,0,6,287,27,21,2008,1,0,0
20081228,KC,CIN,4,6,21,CIN,KC,4,1,8,25,S.Graham,43,1,13,381,13,0,2008,1,0,0
20081214,WAS,CIN,4,2,25,CIN,WAS,4,3,8,27,S.Graham,45,1,7,145,17,10,2008,1,0,0
20081005,CIN,DAL,4,14,6,CIN,DAL,4,10,8,22,S.Graham,40,0,-4,846,13,17,2008,1,0,0
20080921,CIN,NYG,4,0,4,CIN,NYG,1,3,8,3,S.Graham,21,0,-3,4,20,23,2008,1,0,0
20081120,CIN,PIT,4,6,50,CIN,PIT,4,8,8,8,S.Graham,26,0,-13,410,7,20,2008,1,0,0
20080914,OAK,KC,4,7,45,OAK,KC,4,3,28,22,S.Janikowski,40,0,13,465,13,0,2008,1,0,0
20081116,OAK,MIA,4,8,7,OAK,MIA,4,5,28,19,S.Janikowski,37,0,-9,487,5,14,2008,1,0,0
20080928,SD,OAK,4,2,52,OAK,SD,4,6,28,14,S.Janikowski,32,1,-3,172,15,18,2008,1,0,0
20081019,NYJ,OAK,4,3,1,OAK,NYJ,4,9,28,19,S.Janikowski,37,1,0,181,10,10,2008,1,0,0
20081130,KC,OAK,4,2,59,OAK,KC,4,7,28,33,S.Janikowski,51,1,-10,179,10,20,2008,1,0,0
20081109,CAR,OAK,4,0,13,OAK,CAR,3,10,28,40,S.Janikowski,58,1,-11,13,6,17,2008,0,1,0
20081228,OAK,TB,4,1,13,OAK,TB,4,7,28,7,S.Janikowski,25,0,4,73,28,24,2008,1,0,0
20081207,WAS,BAL,4,13,45,WAS,BAL,4,20,30,25,S.Suisham,43,0,-17,825,0,17,2008,1,0,0
20081214,WAS,CIN,4,1,47,WAS,CIN,4,15,30,18,S.Suisham,36,0,-10,107,10,20,2008,1,0,0
20080928,WAS,DAL,4,3,26,WAS,DAL,4,5,30,11,S.Suisham,29,0,6,206,23,17,2008,1,0,0
20080928,WAS,DAL,4,10,51,WAS,DAL,4,4,30,15,S.Suisham,33,0,3,651,20,17,2008,1,0,0
20081026,WAS,DET,4,2,0,WAS,DET,4,21,30,24,S.Suisham,42,0,5,120,22,17,2008,1,0,0
20081123,WAS,SEA,4,9,23,WAS,SEA,4,1,30,5,S.Suisham,22,0,0,563,17,17,2008,1,0,0
20081012,STL,WAS,4,10,43,WAS,STL,4,8,30,21,S.Suisham,38,1,-9,643,7,16,2008,1,0,0
20080921,ARI,WAS,4,3,29,WAS,ARI,4,13,30,34,S.Suisham,52,1,7,209,24,17,2008,0,1,0
20081012,OAK,NO,4,14,14,NO,OAK,4,4,23,15,T.Mehlhaff,33,1,21,854,24,3,2008,1,0,0
20080921,CIN,NYG,5,-7,43,NYG,CIN,2,4,25,4,J.Carney,22,1,0,-377,23,23,2008,1,0,0
20081214,TB,ATL,5,-11,8,ATL,TB,3,8,2,16,J.Elam,34,1,0,-652,10,10,2008,1,0,0
20081113,NYJ,NE,5,-8,15,NYJ,NE,4,2,27,16,J.Feely,34,0,0,-465,31,31,2008,1,0,0
20080914,SF,SEA,5,-5,24,SF,SEA,4,1,34,23,J.Nedney,40,0,0,-276,30,30,2008,1,0,0
20080928,HOU,JAC,5,-4,30,JAC,HOU,2,10,16,19,J.Scobee,37,1,0,-210,27,27,2008,1,0,0
20080929,BAL,PIT,5,-6,1,PIT,BAL,4,7,31,28,Je.Reed,46,1,0,-359,20,20,2008,1,0,0
20080921,TB,CHI,5,-11,24,TB,CHI,2,3,36,3,M.Bryant,21,0,0,-636,24,24,2008,1,0,0
20081102,TB,KC,5,-5,27,TB,KC,4,1,36,16,M.Bryant,34,0,0,-273,27,27,2008,1,0,0
20081102,GB,TEN,5,-6,41,TEN,GB,3,2,37,23,R.Bironas,41,1,0,-319,16,16,2008,1,0,0
20081211,NO,CHI,5,-3,19,CHI,NO,2,13,7,18,R.Gould,35,1,0,-161,24,24,2008,1,0,0
20081222,GB,CHI,5,-4,33,CHI,GB,3,10,7,20,R.Gould,38,1,0,-207,17,17,2008,1,0,0
20081116,PHI,CIN,5,-15,13,CIN,PHI,4,5,8,29,S.Graham,47,1,0,-887,13,13,2008,0,1,0
20081019,NYJ,OAK,5,-13,35,OAK,NYJ,4,11,28,39,S.Janikowski,57,1,0,-745,13,13,2008,1,0,0
