PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2001_ILLINOIS,ILLINOIS,2001,2025249,18534372,1411096,6637462,10485814,19337580,9317202,5702703,664402,2637635,57550,148348,159038,151737,131411,1275481,585396,2071391,,,,
2001_INDIANA,INDIANA,2001,987854,9124748,444861,4590018,4089869,8991877,4364661,2553481,395908,832585,6147,72344,79008,76999,62913,630403,282531,996133,,,,
2001_IOWA,IOWA,2001,495080,4068110,239495,1943702,1884913,4211493,1994331,1171278,271596,405205,5714,34249,36106,37115,36469,287304,153856,485932,,,,
2001_KANSAS,KANSAS,2001,468347,3681845,238960,2253677,1189208,3491029,1721113,1159966,220701,209716,2032,30104,34932,36120,33221,280126,143570,470205,,,,
2001_KENTUCKY,KENTUCKY,2001,643730,4536133,446180,2727410,1362543,4350588,2467964,1372283,254444,156395,32407,45781,49288,47019,37160,391238,179275,654363,,,,
2001_LOUISIANA,LOUISIANA,2001,737223,4982369,577645,2425436,1979288,4939894,2654239,1457593,316925,409235,17199,53323,62290,61115,41611,464209,193536,731328,,,,
2001_MAINE,MAINE,2001,207171,1914551,112074,812384,990093,1958646,1118171,513216,79883,149225,1333,13709,15883,17347,13410,127050,61067,205586,,,,
2001_MARYLAND,MARYLAND,2001,852920,7864290,467001,2928704,4468585,7981362,4172982,2366854,369293,813068,20314,56384,67448,66211,52671,531432,246807,860640,,,,
2001_MASSACHUSETTS,MASSACHUSETTS,2001,965934,10613329,490388,4328575,5794366,10572138,6135199,2711995,338708,944333,20666,68565,76597,75218,59453,610264,273644,973140,,,,
2001_MICHIGAN,MICHIGAN,2001,1705088,16772419,1090642,10480592,5201185,17573761,8136476,5430837,795607,2007947,16562,125197,131673,129908,103839,1055897,497159,1730668,,,,
2001_MINNESOTA,MINNESOTA,2001,836386,7836617,350797,4694722,2791098,8221636,3981906,2112589,569072,964810,9671,58357,62580,66797,68997,505000,278356,851384,,,,
2001_MISSISSIPPI,MISSISSIPPI,2001,496513,2823151,385896,1519788,917467,2930393,1548979,847817,190656,282202,1805,36931,39749,36731,25816,314214,126361,493507,,,,
2001_MISSOURI,MISSOURI,2001,911673,7081783,464119,3272289,3345375,7100685,3659465,2100767,402233,715516,18515,64104,71928,69677,57727,556027,265810,909792,,,,
2001_MONTANA,MONTANA,2001,154700,1139959,128783,537866,473310,1129098,638218,354844,44456,73732,506,10069,11602,12389,11307,91966,49151,151947,,,,
2001_NEBRASKA,NEBRASKA,2001,285331,2355374,166068,806280,1383026,2344564,1256013,634842,100439,278832,5064,20234,21160,21757,21679,169355,90442,285095,,,,
2001_NEVADA,NEVADA,2001,339451,2381897,118318,1438406,825173,2692840,1171360,734647,76426,575873,2147,26877,29676,27028,19461,232794,94323,356814,,,,
2001_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2001,204721,1757828,76689,884225,796914,1796043,937479,486152,53143,166814,1830,9599,16612,17111,13309,132429,62286,206847,,,,
2001_NEW_JERSEY,NEW_JERSEY,2001,1301195,16854895,620507,6617681,9616707,17144456,8782754,5499870,610241,1466889,19751,89533,101038,97127,76271,804356,349406,1341656,,,,
2001_NEW_MEXICO,NEW_MEXICO,2001,319524,2373143,327191,1691663,354289,2315182,1096488,761848,114558,308741,3499,22137,25163,25012,18658,199400,95224,320260,,,,
2001_NEW_YORK,NEW_YORK,2001,2856277,34373567,1912495,16032781,16428291,38062603,22052316,9100764,1157116,4579196,40212,190402,214283,210369,153505,1717579,790657,2872132,,,,
2001_NORTH_CAROLINA,NORTH_CAROLINA,2001,1277013,9670620,661215,6065716,2943689,9807815,5187906,2587298,508494,1307270,9320,102772,106093,102126,69602,843873,359398,1315363,,,,
2001_NORTH_DAKOTA,NORTH_DAKOTA,2001,108788,818139,102694,301755,413690,814838,419201,218137,58449,57760,721,7059,7759,8514,8661,62674,35593,106047,,,,
2001_OHIO,OHIO,2001,1821546,16693845,956899,7088781,8648165,16282257,8001840,5327100,769489,1712711,23856,121772,140849,141218,117683,1129123,544353,1830985,,,,
2001_OKLAHOMA,OKLAHOMA,2001,623110,4257128,419762,2394346,1443020,4288405,2119420,1386368,417849,322947,25707,43214,47164,45745,38638,374591,175124,622139,,,,
2001_OREGON,OREGON,2001,544756,4561948,327582,2565977,1668389,4715944,2435402,1553819,160650,419442,462,38085,42726,42988,38379,341457,169117,551480,,,,
2001_PENNSYLVANIA,PENNSYLVANIA,2001,1771473,17792997,1083862,6305118,10404017,18666522,9182658,5142302,708895,1869506,2537,118183,140722,146138,122942,1130386,563698,1821627,,,,
2001_RHODE_ISLAND,RHODE_ISLAND,2001,156275,1592622,88341,663991,840290,1504125,920848,464571,49573,27392,1229,10704,12717,12458,9507,100850,45263,158046,,,,
2001_SOUTH_CAROLINA,SOUTH_CAROLINA,2001,676681,5437615,430966,2924025,2082624,5492539,2660503,1545738,297845,843817,18510,46055,53831,53043,35835,422158,189475,676198,,,,
2001_SOUTH_DAKOTA,SOUTH_DAKOTA,2001,127986,886661,104645,316617,465399,950595,471683,265808,39681,143663,1176,9075,9641,9997,9454,76539,40479,127542,,,,
2001_TENNESSEE,TENNESSEE,2001,895839,5560822,494851,2494453,2571518,6165661,3282993,1556508,323329,868777,14856,69429,72714,68184,51278,574689,250392,924899,,,,
2001_TEXAS,TEXAS,2001,4021535,30868844,2631160,12688089,15549595,33201450,15916451,9050782,1476787,4898465,170101,302859,318842,310762,226429,2543254,1147233,4163447,,,,
2001_UTAH,UTAH,2001,477380,2741771,228659,1588164,924948,2669621,1438459,653354,200475,311553,6883,36521,36411,35786,34951,288112,142021,484677,,,,
2001_VERMONT,VERMONT,2001,97715,1300273,60383,732580,507310,1306513,595191,303287,28777,62053,2567,6289,7468,7972,7422,60443,31787,101179,,,,
2001_VIRGINIA,VIRGINIA,2001,1143807,9493862,531724,3976620,4985518,9862715,5142049,2865861,378979,1113113,14137,82489,91966,88184,70607,727305,336897,1163091,,,,
2001_WASHINGTON,WASHINGTON,2001,1004843,7936037,561773,5032514,2341750,8026334,3984476,2330122,367295,1028063,8102,68280,78504,77933,69536,619875,312943,1009200,,,,
2001_WEST_VIRGINIA,WEST_VIRGINIA,2001,285785,2321731,244971,1388046,688714,2310098,1306105,699263,159933,131916,6770,20247,21561,21650,18336,172504,82857,282885,,,,
2001_WISCONSIN,WISCONSIN,2001,875569,8363904,398365,4517924,3447615,8574804,4434212,2495299,280656,943973,24673,57469,63509,66558,65946,509662,287557,879361,,,,
2001_WYOMING,WYOMING,2001,89711,804297,69172,403021,332104,787949,426072,254937,24913,67913,,6002,6587,7211,6855,53091,29035,88128,,,,
2002_ALABAMA,ALABAMA,2002,726367,5128559,508425,3010983,1609151,5147821,2720735,1414594,418949,496146,9715,55499,58690,57576,45521,467993,206159,739366,,,207,253
2002_ALASKA,ALASKA,2002,133010,1377767,249222,773418,355127,1523327,747223,485124,50601,215409,1391,10069,10084,10840,8810,82920,39984,134364,,,,
2002_ARIZONA,ARIZONA,2002,859588,6192222,619869,2825228,2747125,6018188,2659448,1833852,286945,966925,7533,71357,71139,69841,60820,576817,276984,937755,,,205,257
2002_ARKANSAS,ARKANSAS,2002,449161,3147921,331069,2334551,482301,3087453,1697645,910208,165003,239177,1938,35283,33835,36102,29277,280571,131716,450985,,,213,260
2002_CALIFORNIA,CALIFORNIA,2002,6136915,54727056,5084409,31005317,18637330,56464225,28593157,15568570,2882414,6998522,109264,456940,491510,473553,385181,3917027,1807054,6353667,,,206,250
2002_COLORADO,COLORADO,2002,741319,5849588,338856,2460333,3050399,6237142,2963406,1967267,225545,779315,20368,53872,57318,57664,46790,460225,217397,751862,,,,
2002_CONNECTICUT,CONNECTICUT,2002,543829,6644334,288620,2490036,3865678,6475918,3570517,1847167,241930,542302,11150,41224,44021,44422,36059,353624,164025,570023,,,229,267
2002_DELAWARE,DELAWARE,2002,111331,1180255,86532,764350,329373,1246284,645895,352551,51060,154186,665,7761,9007,9961,7178,73795,34121,116342,,,224,267
2002_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2002,68449,1138126,141514,0,996612,1145684,452905,431693,42192,218894,4703,5475,6078,4605,3008,45011,15374,76166,,,191,240
2002_FLORIDA,FLORIDA,2002,2500179,18541689,1762460,8542871,8236358,19051049,8781232,5589428,1245146,2999914,51222,183270,197625,201159,137939,1574787,730650,2539929,,,214,261
2002_GEORGIA,GEORGIA,2002,1470634,13042229,904826,6361710,5775693,12690343,6894589,3341604,616115,1659378,34745,114772,118053,116150,78455,939044,407451,1496012,,,215,258
2002_HAWAII,HAWAII,2002,184546,1889600,170152,1684226,35222,1436637,815123,457784,121615,42115,1031,13377,14653,13875,10401,116402,52922,183829,,,208,252
2002_IDAHO,IDAHO,2002,244937,1625444,138930,988386,498128,1666027,896815,499035,67785,167918,2517,17965,18849,19647,17484,152767,75355,248604,,,220,266
2002_ILLINOIS,ILLINOIS,2002,2047836,19084554,1438287,6808150,10838117,20563001,9904454,6025120,683101,2897117,60524,148274,157570,156451,135937,1277009,595349,2084187,,,,
2002_INDIANA,INDIANA,2002,994348,9273957,523331,4446730,4303896,9353054,4586033,2650367,365778,875596,5407,71570,78909,79338,64156,635542,288607,1003875,,,222,265
2002_IOWA,IOWA,2002,485932,4191217,273857,1951680,1965680,4418238,2109878,1180608,278099,459382,5949,34090,34803,37281,36728,281686,152147,482210,,,223,
2002_KANSAS,KANSAS,2002,470204,3823261,282329,2281992,1258940,3690815,1958937,1195259,166405,231630,2259,29910,34146,35972,33829,278400,144334,470957,,,222,269
2002_KENTUCKY,KENTUCKY,2002,654363,4621025,486226,2743882,1390917,4541670,2598897,1424273,277021,146218,31888,46666,48636,48934,38902,394286,182479,660782,,,219,265
2002_LOUISIANA,LOUISIANA,2002,725027,5229238,667687,2536111,2025440,5298267,2882613,1536497,329637,443002,21858,55020,60269,60930,42385,458197,192902,730464,,,207,256
2002_MAINE,MAINE,2002,205344,2041986,141528,853761,1046697,2057022,1180701,548552,78092,140092,1525,13731,15194,17131,13998,124742,61873,204337,,,225,270
2002_MARYLAND,MARYLAND,2002,860640,8430663,527311,3133775,4769577,8568446,4482809,2469485,392195,941083,20569,56577,65824,67984,54764,530603,253506,866743,,,217,263
2002_MASSACHUSETTS,MASSACHUSETTS,2002,959641,11217085,600037,4681737,5935311,11507438,6256148,3256542,351743,1154305,22803,69324,75165,77903,60916,608923,281939,982989,,,234,271
2002_MICHIGAN,MICHIGAN,2002,1724961,18055855,1254550,11203813,5597492,18881772,8402799,5841256,862090,2353031,24751,130891,131504,135649,110713,1065655,517152,1785160,,,219,265
2002_MINNESOTA,MINNESOTA,2002,832265,8065042,409915,4771002,2884125,8716123,4113812,2071915,595228,1283085,10037,58757,61634,66999,72299,498907,279190,846891,,,225,
2002_MISSISSIPPI,MISSISSIPPI,2002,492198,3029559,438583,1639832,951144,3026111,1586661,875637,196509,299474,1975,36845,39615,37282,26029,312950,126932,492645,,,203,255
2002_MISSOURI,MISSOURI,2002,909918,7455539,544538,3347137,3563864,7636924,3901665,2224948,432144,828732,10668,64750,69697,71670,60920,557819,271262,906499,,,220,268
2002_MONTANA,MONTANA,2002,151751,1168799,151981,554360,462458,1163960,662030,361751,47877,70448,665,9899,10931,12218,11433,90397,48727,149995,,,224,270
2002_NEBRASKA,NEBRASKA,2002,283789,2528312,199359,879775,1449178,2562812,1338653,667614,107557,365430,5491,20440,20874,21943,21932,169182,90289,285402,,,222,270
2002_NEVADA,NEVADA,2002,354869,2592064,152525,1582993,856546,2913023,1343669,738868,87437,604874,2480,27287,29953,29242,18032,240480,98538,369498,,,209,251
2002_NEW_HAMPSHIRE,NEW_HAMPSHIRE,2002,203072,1887115,85440,943592,858083,1956047,1047490,523976,57559,186830,1923,9757,15939,17421,14280,131382,63988,207671,,,,
2002_NEW_JERSEY,NEW_JERSEY,2002,1326196,18071365,720470,7336383,10014512,18155147,9328162,5983500,611449,1406121,21590,91189,101577,101559,82008,812176,369109,1367438,,,,
2002_NEW_MEXICO,NEW_MEXICO,2002,317548,2537261,352892,1832491,351878,2542682,1195658,814180,123712,373224,3529,22638,24995,25630,19002,198330,95737,320234,,,208,254
2002_NEW_YORK,NEW_YORK,2002,2846068,35748163,2206496,17337735,16203932,39585780,23167459,9379511,1183476,4809068,41752,189198,212414,215632,158474,1712691,802393,2888233,,,222,264
2002_NORTH_CAROLINA,NORTH_CAROLINA,2002,1296156,9701231,777970,5929203,2994058,9882399,5339340,2625671,523333,1133555,10310,104843,103726,106126,73450,848814,371987,1335954,,,222,265
2002_NORTH_DAKOTA,NORTH_DAKOTA,2002,105936,846759,111063,303280,432416,838666,435631,224356,58523,57468,773,7013,7567,8374,8665,61303,35136,104225,,,224,268
2002_OHIO,OHIO,2002,1796603,17589983,982401,7811620,8795962,17608944,8477091,5665971,784876,2128307,24990,130996,141120,144024,125057,1124317,554490,1838285,,,222,268
2002_OKLAHOMA,OKLAHOMA,2002,622115,4370415,497834,2345888,1526693,4467944,2193731,1439564,445761,341768,28120,45050,45662,46805,38443,373025,174356,624548,,,213,262
2002_OREGON,OREGON,2002,549604,4772603,395295,2662513,1714795,4980466,2475697,1597299,171505,557041,429,38204,41704,44156,39799,341611,171361,554071,,,220,268
2002_PENNSYLVANIA,PENNSYLVANIA,2002,1766513,18586743,1290818,6637673,10658252,20018554,9673879,5448465,757486,2252267,2684,116332,138365,147829,126894,1119161,571910,1816747,,,221,265
2002_RHODE_ISLAND,RHODE_ISLAND,2002,156624,1633707,96488,676371,860848,1600087,964169,484397,56173,27003,1209,10689,12407,12805,9856,100646,46661,159205,,,220,262
2002_SOUTH_CAROLINA,SOUTH_CAROLINA,2002,674347,5627004,494207,2857497,2275300,5897462,2832106,1620800,315248,956612,20064,49318,54242,56201,37515,431045,193962,694389,,,214,258
2002_SOUTH_DAKOTA,SOUTH_DAKOTA,2002,127129,930874,127130,346086,457658,981977,485846,271549,42634,149374,2255,11121,9519,10051,9768,76074,40598,130048,,,,
2002_TENNESSEE,TENNESSEE,2002,897695,5785857,550490,2544653,2690714,6363357,3478604,1624709,328546,762594,15952,70151,71300,70650,53273,571785,254271,927608,,,214,260
2002_TEXAS,TEXAS,2002,4112315,32802734,2941562,12930564,16930608,35668486,16826484,9580137,1582967,5399775,183740,315290,321612,316800,238882,2580635,1180158,4259823,,,217,262
2002_UTAH,UTAH,2002,480526,2865058,238599,1680625,945834,2924051,1534954,683525,200572,426219,7865,37872,35481,35547,34790,290141,141839,489262,,,222,263
2002_VERMONT,VERMONT,2002,96427,1387074,68819,766164,552091,1392880,628188,326292,31686,65657,2800,6342,7179,8077,7398,58892,31807,99978,,,227,272
2002_VIRGINIA,VIRGINIA,2002,1162045,9914221,624507,4002347,5287367,10209197,5373701,3003921,399357,1127185,14507,83270,91186,92641,75944,732676,345720,1177229,,,225,269
2002_WASHINGTON,WASHINGTON,2002,1009200,8250593,640386,5194962,2415245,8362656,4182265,2430537,382728,1037135,9802,69467,77053,79857,72354,617922,317607,1014798,,,224,268
2002_WEST_VIRGINIA,WEST_VIRGINIA,2002,282145,2413744,258017,1451026,704701,2427316,1346601,710125,163018,194544,7734,20437,21041,21943,18416,171613,82281,282455,,,219,264
2002_WISCONSIN,WISCONSIN,2002,875216,8624767,450159,4682300,3492308,8863966,4642886,2601068,325160,863118,26092,57670,62436,67751,68714,507941,289528,881231,,,,
2002_WYOMING,WYOMING,2002,87897,908719,75498,443525,389696,868607,463839,272836,27488,92550,1668,6153,6406,6994,6631,52105,28190,88116,,,221,265
2003_ALABAMA,ALABAMA,2003,727900,5196054,567704,2966981,1661369,5298932,2817111,1521462,424662,432279,1852,56541,57323,59663,42005,466920,205907,731220,223,262,207,253
2003_ALASKA,ALASKA,2003,133303,1425948,259423,813371,353154,1610289,763525,514052,55715,247005,1883,9475,10115,11140,8651,82337,40238,133933,233,279,212,256
2003_ARIZONA,ARIZONA,2003,875111,6529894,740579,2912629,2876686,6210287,2810907,1964229,303924,864642,9376,76365,76207,76376,68815,613442,307272,1012068,229,271,209,255
2003_ARKANSAS,ARKANSAS,2003,450158,3241275,379947,2394336,466992,3242799,1768713,972598,170767,247245,2573,36391,34070,37004,28840,281834,132712,454523,229,266,214,258
2003_CALIFORNIA,CALIFORNIA,2003,6226552,59815855,5795655,33617766,20402434,59749885,29561563,17030335,2995767,7341541,114939,456941,493415,500143,395194,3929869,1854518,6413867,227,267,206,251
2003_COLORADO,COLORADO,2003,751049,6297242,400219,2715219,3181804,6685029,3168745,2149761,236480,821129,19993,55913,56437,58897,48924,460419,221368,757693,235,283,224,268
2003_CONNECTICUT,CONNECTICUT,2003,548466,6959891,351001,2481901,4126989,6751815,3721466,1951609,252325,539870,11823,42310,43494,45854,37229,353661,169409,577203,241,284,228,267
2003_DELAWARE,DELAWARE,2003,111282,1242436,91986,794472,355978,1317447,673997,367660,53399,171247,642,7904,9097,10222,7292,74352,34770,117668,236,277,224,265
2003_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2003,67522,1114061,152599,0,961462,1105963,473414,406078,32193,194278,5168,5659,5920,5158,2971,45706,16828,78057,205,243,188,239
2003_FLORIDA,FLORIDA,2003,2536699,19549835,1956803,8689141,8903891,20180142,9622598,5938231,1225274,2924134,49588,191986,178109,205443,144764,1590802,755252,2587628,234,271,218,257
2003_GEORGIA,GEORGIA,2003,1495819,13524807,1051973,6551699,5921135,13516783,7352918,3615906,649880,1705482,36486,118849,117201,120694,81381,947846,419430,1522611,230,270,214,258
2003_HAWAII,HAWAII,2003,183829,2078877,170377,1873318,35182,1602392,888473,521929,128941,63049,1175,13779,14538,14543,10627,115060,53519,183609,227,266,208,251
2003_IDAHO,IDAHO,2003,248515,1685984,162530,994022,529432,1726941,924434,510284,69672,185850,2672,18590,18710,20091,17462,154162,76696,252120,235,280,218,264
2003_ILLINOIS,ILLINOIS,2003,2062664,19627346,1618724,6792637,11215985,21278177,10409933,6336325,706758,2727980,67148,146803,160246,160271,136974,1276380,606669,2100961,233,277,216,266
2003_INDIANA,INDIANA,2003,999713,8246076,582940,4569923,3093213,9777720,4785880,2848989,377679,859389,5561,72315,77484,81494,63632,638041,293532,1011130,238,281,220,265
2003_IOWA,IOWA,2003,482210,4374803,304688,1974708,2095407,4517990,2157225,1208401,284796,459042,6907,35295,34290,38428,36834,282829,152565,481226,238,284,223,268
2003_KANSAS,KANSAS,2003,470264,4068800,311152,2397661,1359987,3818740,2068389,1196089,167265,235653,2446,33677,33799,36602,33819,275938,143559,470490,242,284,220,266
2003_KENTUCKY,KENTUCKY,2003,660782,4872025,503734,2904331,1463960,4700494,2688476,1473773,282473,127011,32034,48182,47890,50186,38834,394228,183599,663369,229,274,219,266
2003_LOUISIANA,LOUISIANA,2003,723252,5478321,739078,2638985,2100258,5515322,3009591,1645457,337709,409705,23187,56629,59928,60013,41270,456574,191319,727709,226,266,205,253
2003_MAINE,MAINE,2003,203848,2162605,163516,874208,1124881,2154117,1255095,569146,79491,137716,1797,14021,14841,17321,14538,123589,62659,202084,238,282,224,268
2003_MARYLAND,MARYLAND,2003,866743,8700979,571108,3317403,4812468,8732518,4738579,2630831,385935,674852,21391,55485,65119,68967,55897,526636,260526,869113,233,278,219,262
2003_MASSACHUSETTS,MASSACHUSETTS,2003,967200,11591832,712487,4757632,6121713,11382398,6521028,3444135,356389,424368,22533,69704,73478,78635,62389,599893,288329,980459,242,287,228,273
2003_MICHIGAN,MICHIGAN,2003,1764327,18488359,1357006,11227903,5903450,19680370,8725075,6144707,844762,2453532,21724,130527,127659,139797,108688,1045762,514701,1757604,236,276,219,264
2003_MINNESOTA,MINNESOTA,2003,825674,8484497,463746,6064474,1956277,8938770,4318736,2130933,613899,1204124,10876,59330,60045,67909,72608,493843,278805,842854,242,291,223,268
2003_MISSISSIPPI,MISSISSIPPI,2003,491623,3260771,482904,1754451,1023416,3205193,1702193,965269,203597,267397,2208,38340,38752,38231,25918,312062,127333,493540,223,261,205,255
2003_MISSOURI,MISSOURI,2003,921625,7622601,559732,3430809,3632060,7905481,4087984,2334521,448752,767068,11215,66509,66927,72806,61626,553887,273466,905941,235,279,222,267
2003_MONTANA,MONTANA,2003,149801,1205602,171819,553269,480514,1214879,687104,384824,48570,75983,664,10147,10779,12409,11258,89103,48092,148356,236,286,223,270
2003_NEBRASKA,NEBRASKA,2003,283934,2600831,225861,878715,1496255,2623966,1414919,683210,112145,329746,5920,20719,20480,22792,21872,168778,90125,285542,236,282,221,266
2003_NEVADA,NEVADA,2003,369498,2778564,191839,1663026,923699,3009028,1406660,767835,88985,576610,2778,28596,30653,31392,18700,248787,104650,385401,228,268,207,252
