Report Date,FIPS,Locality,VDH Health District,Total Cases,Hospitalizations,Deaths
4/3/2020,51145,Powhatan,Chesterfield,4,0,0
4/3/2020,51147,Prince Edward,Piedmont,2,0,0
4/3/2020,51149,Prince George,Crater,10,1,0
4/3/2020,51153,Prince William,Prince William,131,24,2
4/3/2020,51155,Pulaski,New River,1,0,0
4/3/2020,51157,Rappahannock,Rappahannock Rapidan,0,0,0
4/3/2020,51159,Richmond County,Three Rivers,1,0,0
4/3/2020,51161,Roanoke County,Alleghany,4,0,0
4/3/2020,51163,Rockbridge,Central Shenandoah,2,0,0
4/3/2020,51165,Rockingham,Central Shenandoah,11,1,0
4/3/2020,51167,Russell,Cumberland Plateau,0,0,0
4/3/2020,51169,Scott,Lenowisco,0,0,0
4/3/2020,51171,Shenandoah,Lord Fairfax,10,3,0
4/3/2020,51173,Smyth,Mount Rogers,2,1,0
4/3/2020,51175,Southampton,Western Tidewater,4,1,1
4/3/2020,51177,Spotsylvania,Rappahannock,11,2,0
4/3/2020,51179,Stafford,Rappahannock,29,3,0
4/3/2020,51181,Surry,Crater,3,0,0
4/3/2020,51183,Sussex,Crater,2,0,0
4/3/2020,51185,Tazewell,Cumberland Plateau,2,0,0
4/3/2020,51187,Warren,Lord Fairfax,4,1,0
4/3/2020,51191,Washington,Mount Rogers,3,2,0
4/3/2020,51193,Westmoreland,Three Rivers,1,0,0
4/3/2020,51195,Wise,Lenowisco,1,0,0
4/3/2020,51197,Wythe,Mount Rogers,2,1,1
4/3/2020,51199,York,Peninsula,17,4,1
4/3/2020,51510,Alexandria,Alexandria,56,4,0
4/3/2020,51520,Bristol,Mount Rogers,1,0,0
4/3/2020,51530,Buena Vista City,Central Shenandoah,1,0,0
4/3/2020,51540,Charlottesville,Thomas Jefferson,17,2,0
4/3/2020,51550,Chesapeake,Chesapeake,50,9,1
4/3/2020,51570,Colonial Heights,Chesterfield,0,0,0
4/3/2020,51580,Covington,Alleghany,1,0,0
4/3/2020,51590,Danville,Pittsylvania-Danville,9,3,0
4/3/2020,51595,Emporia,Crater,1,0,0
4/3/2020,51600,Fairfax City,Fairfax,0,0,0
4/3/2020,51610,Falls Church,Fairfax,0,0,0
4/3/2020,51620,Franklin City,Western Tidewater,3,0,0
4/3/2020,51630,Fredericksburg,Rappahannock,4,0,0
4/3/2020,51640,Galax,Mount Rogers,1,1,0
4/3/2020,51650,Hampton,Hampton,29,11,0
4/3/2020,51660,Harrisonburg,Central Shenandoah,22,1,0
4/3/2020,51670,Hopewell,Crater,7,1,0
4/3/2020,51678,Lexington,Central Shenandoah,2,0,0
4/3/2020,51680,Lynchburg,Central Virginia,9,1,0
4/3/2020,51683,Manassas City,Prince William,13,1,0
4/3/2020,51685,Manassas Park,Prince William,2,1,0
4/3/2020,51690,Martinsville,West Piedmont,0,0,0
4/3/2020,51700,Newport News,Peninsula,37,13,2
4/3/2020,51710,Norfolk,Norfolk,43,5,1
4/3/2020,51720,Norton,Lenowisco,0,0,0
4/3/2020,51730,Petersburg,Crater,8,0,0
4/3/2020,51735,Poquoson,Peninsula,3,1,0
4/3/2020,51740,Portsmouth,Portsmouth,17,6,1
4/3/2020,51750,Radford,New River,1,0,0
4/3/2020,51760,Richmond City,Richmond,76,3,1
4/3/2020,51770,Roanoke City,Roanoke,9,1,0
4/3/2020,51775,Salem,Alleghany,1,0,0
4/3/2020,51790,Staunton,Central Shenandoah,0,0,0
4/3/2020,51800,Suffolk,Western Tidewater,10,1,0
4/3/2020,51810,Virginia Beach,Virginia Beach,128,22,3
4/3/2020,51820,Waynesboro,Central Shenandoah,3,0,0
4/3/2020,51830,Williamsburg,Peninsula,9,3,1
4/3/2020,51840,Winchester,Lord Fairfax,9,0,0
4/2/2020,51001,Accomack,Eastern Shore,10,4,0
4/2/2020,51003,Albemarle,Thomas Jefferson,23,1,0
4/2/2020,51005,Alleghany,Alleghany,2,2,0
4/2/2020,51007,Amelia,Piedmont,4,2,1
4/2/2020,51009,Amherst,Central Virginia,6,1,0
4/2/2020,51011,Appomattox,Central Virginia,0,0,0
4/2/2020,51013,Arlington,Arlington,128,8,4
4/2/2020,51015,Augusta,Central Shenandoah,2,0,0
4/2/2020,51017,Bath,Central Shenandoah,0,0,0
4/2/2020,51019,Bedford,Central Virginia,3,0,0
4/2/2020,51021,Bland,Mount Rogers,0,0,0
4/2/2020,51023,Botetourt,Alleghany,8,3,1
4/2/2020,51025,Brunswick,Southside,1,1,0
4/2/2020,51027,Buchanan,Cumberland Plateau,0,0,0
4/2/2020,51029,Buckingham,Piedmont,2,0,0
4/2/2020,51031,Campbell,Central Virginia,2,0,0
4/2/2020,51033,Caroline,Rappahannock,0,0,0
4/2/2020,51035,Carroll,Mount Rogers,1,0,0
4/2/2020,51036,Charles City,Chickahominy,4,1,0
4/2/2020,51037,Charlotte,Piedmont,0,0,0
4/2/2020,51041,Chesterfield,Chesterfield,73,4,1
4/2/2020,51043,Clarke,Lord Fairfax,1,1,0
4/2/2020,51045,Craig,Alleghany,0,0,0
4/2/2020,51047,Culpeper,Rappahannock Rapidan,6,3,1
4/2/2020,51049,Cumberland,Piedmont,1,0,0
4/2/2020,51051,Dickenson,Cumberland Plateau,0,0,0
4/2/2020,51053,Dinwiddie,Crater,0,0,0
4/2/2020,51057,Essex,Three Rivers,0,0,0
4/2/2020,51059,Fairfax,Fairfax,328,42,5
4/2/2020,51061,Fauquier,Rappahannock Rapidan,8,0,0
4/2/2020,51063,Floyd,New River,0,0,0
4/2/2020,51065,Fluvanna,Thomas Jefferson,4,0,0
4/2/2020,51067,Franklin County,West Piedmont,6,0,0
4/2/2020,51069,Frederick,Lord Fairfax,16,2,0
4/2/2020,51071,Giles,New River,0,0,0
4/2/2020,51073,Gloucester,Three Rivers,8,0,0
4/2/2020,51075,Goochland,Chickahominy,9,2,0
4/2/2020,51077,Grayson,Mount Rogers,0,0,0
4/2/2020,51079,Greene,Thomas Jefferson,1,0,0
4/2/2020,51081,Greensville,Crater,3,0,0
4/2/2020,51083,Halifax,Southside,1,0,0
4/2/2020,51085,Hanover,Chickahominy,8,2,0
4/2/2020,51087,Henrico,Henrico,87,13,6
4/2/2020,51089,Henry,West Piedmont,2,0,0
4/2/2020,51091,Highland,Central Shenandoah,0,0,0
4/2/2020,51093,Isle of Wight,Western Tidewater,8,2,0
4/2/2020,51095,James City,Peninsula,97,24,4
4/2/2020,51097,King and Queen,Three Rivers,1,0,0
4/2/2020,51099,King George,Rappahannock,4,0,0
4/2/2020,51101,King William,Three Rivers,1,0,0
4/2/2020,51103,Lancaster,Three Rivers,1,0,0
4/2/2020,51105,Lee,Lenowisco,2,0,0
4/2/2020,51107,Loudoun,Loudoun,121,19,3
4/2/2020,51109,Louisa,Thomas Jefferson,12,0,0
4/2/2020,51111,Lunenburg,Piedmont,0,0,0
4/2/2020,51113,Madison,Rappahannock Rapidan,3,0,0
4/2/2020,51115,Mathews,Three Rivers,2,0,0
4/2/2020,51117,Mecklenburg,Southside,5,1,0
4/2/2020,51119,Middlesex,Three Rivers,0,0,0
4/2/2020,51121,Montgomery,New River,1,0,0
4/2/2020,51125,Nelson,Thomas Jefferson,2,0,0
4/2/2020,51127,New Kent,Chickahominy,3,0,0
4/2/2020,51131,Northampton,Eastern Shore,1,0,0
4/2/2020,51133,Northumberland,Three Rivers,3,0,0
4/2/2020,51135,Nottoway,Piedmont,1,0,0
4/2/2020,51137,Orange,Rappahannock Rapidan,4,0,0
4/2/2020,51139,Page,Lord Fairfax,2,0,0
4/2/2020,51141,Patrick,West Piedmont,0,0,0
4/2/2020,51143,Pittsylvania,Pittsylvania-Danville,1,1,1
4/2/2020,51145,Powhatan,Chesterfield,3,0,0
4/2/2020,51147,Prince Edward,Piedmont,2,0,0
4/2/2020,51149,Prince George,Crater,8,1,0
4/2/2020,51153,Prince William,Prince William,117,24,2
4/2/2020,51155,Pulaski,New River,0,0,0
4/2/2020,51157,Rappahannock,Rappahannock Rapidan,0,0,0
4/2/2020,51159,Richmond County,Three Rivers,0,0,0
4/2/2020,51161,Roanoke County,Alleghany,4,0,0
4/2/2020,51163,Rockbridge,Central Shenandoah,2,0,0
4/2/2020,51165,Rockingham,Central Shenandoah,11,1,0
4/2/2020,51167,Russell,Cumberland Plateau,0,0,0
4/2/2020,51169,Scott,Lenowisco,0,0,0
4/2/2020,51171,Shenandoah,Lord Fairfax,9,3,0
4/2/2020,51173,Smyth,Mount Rogers,2,1,0
4/2/2020,51175,Southampton,Western Tidewater,2,1,1
4/2/2020,51177,Spotsylvania,Rappahannock,9,2,0
4/2/2020,51179,Stafford,Rappahannock,27,3,0
4/2/2020,51181,Surry,Crater,1,0,0
4/2/2020,51183,Sussex,Crater,1,0,0
4/2/2020,51185,Tazewell,Cumberland Plateau,2,0,0
4/2/2020,51187,Warren,Lord Fairfax,3,1,0
4/2/2020,51191,Washington,Mount Rogers,2,1,0
4/2/2020,51193,Westmoreland,Three Rivers,0,0,0
4/2/2020,51195,Wise,Lenowisco,0,0,0
4/2/2020,51197,Wythe,Mount Rogers,2,1,1
4/2/2020,51199,York,Peninsula,17,2,1
4/2/2020,51510,Alexandria,Alexandria,33,4,0
4/2/2020,51520,Bristol,Mount Rogers,1,0,0
4/2/2020,51530,Buena Vista City,Central Shenandoah,0,0,0
4/2/2020,51540,Charlottesville,Thomas Jefferson,17,1,0
4/2/2020,51550,Chesapeake,Chesapeake,39,9,1
4/2/2020,51570,Colonial Heights,Chesterfield,0,0,0
4/2/2020,51580,Covington,Alleghany,1,0,0
4/2/2020,51590,Danville,Pittsylvania-Danville,7,3,0
4/2/2020,51595,Emporia,Crater,0,0,0
4/2/2020,51600,Fairfax City,Fairfax,0,0,0
4/2/2020,51610,Falls Church,Fairfax,0,0,0
4/2/2020,51620,Franklin City,Western Tidewater,1,0,0
4/2/2020,51630,Fredericksburg,Rappahannock,2,0,0
4/2/2020,51640,Galax,Mount Rogers,1,1,0
4/2/2020,51650,Hampton,Hampton,16,3,0
4/2/2020,51660,Harrisonburg,Central Shenandoah,15,1,0
4/2/2020,51670,Hopewell,Crater,5,1,0
4/2/2020,51678,Lexington,Central Shenandoah,0,0,0
4/2/2020,51680,Lynchburg,Central Virginia,9,1,0
4/2/2020,51683,Manassas City,Prince William,12,0,0
4/2/2020,51685,Manassas Park,Prince William,1,1,0
4/2/2020,51690,Martinsville,West Piedmont,0,0,0
4/2/2020,51700,Newport News,Peninsula,33,6,2
4/2/2020,51710,Norfolk,Norfolk,37,4,1
4/2/2020,51720,Norton,Lenowisco,0,0,0
4/2/2020,51730,Petersburg,Crater,4,0,0
4/2/2020,51735,Poquoson,Peninsula,3,1,0
4/2/2020,51740,Portsmouth,Portsmouth,16,5,0
4/2/2020,51750,Radford,New River,1,0,0
4/2/2020,51760,Richmond City,Richmond,52,2,1
4/2/2020,51770,Roanoke City,Roanoke,9,1,0
4/2/2020,51775,Salem,Alleghany,1,0,0
4/2/2020,51790,Staunton,Central Shenandoah,0,0,0
4/2/2020,51800,Suffolk,Western Tidewater,6,1,0
4/2/2020,51810,Virginia Beach,Virginia Beach,111,18,3
4/2/2020,51820,Waynesboro,Central Shenandoah,2,0,0
4/2/2020,51830,Williamsburg,Peninsula,9,3,1
4/2/2020,51840,Winchester,Lord Fairfax,5,0,0
4/1/2020,51001,Accomack,Eastern Shore,7,4,0
4/1/2020,51003,Albemarle,Thomas Jefferson,21,1,0
4/1/2020,51005,Alleghany,Alleghany,1,1,0
4/1/2020,51007,Amelia,Piedmont,2,2,1
4/1/2020,51009,Amherst,Central Virginia,5,0,0
4/1/2020,51011,Appomattox,Central Virginia,0,0,0
4/1/2020,51013,Arlington,Arlington,119,8,3
4/1/2020,51015,Augusta,Central Shenandoah,1,0,0
4/1/2020,51017,Bath,Central Shenandoah,0,0,0
4/1/2020,51019,Bedford,Central Virginia,3,0,0
4/1/2020,51021,Bland,Mount Rogers,0,0,0
4/1/2020,51023,Botetourt,Alleghany,6,2,1
4/1/2020,51025,Brunswick,Southside,1,1,0
4/1/2020,51027,Buchanan,Cumberland Plateau,0,0,0
4/1/2020,51029,Buckingham,Piedmont,2,0,0
4/1/2020,51031,Campbell,Central Virginia,2,0,0
4/1/2020,51033,Caroline,Rappahannock,0,0,0
4/1/2020,51035,Carroll,Mount Rogers,1,0,0
4/1/2020,51036,Charles City,Chickahominy,2,1,0
4/1/2020,51037,Charlotte,Piedmont,0,0,0
4/1/2020,51041,Chesterfield,Chesterfield,59,3,0
4/1/2020,51043,Clarke,Lord Fairfax,1,1,0
4/1/2020,51045,Craig,Alleghany,0,0,0
4/1/2020,51047,Culpeper,Rappahannock Rapidan,5,3,0
4/1/2020,51049,Cumberland,Piedmont,0,0,0
4/1/2020,51051,Dickenson,Cumberland Plateau,0,0,0
4/1/2020,51053,Dinwiddie,Crater,0,0,0
4/1/2020,51057,Essex,Three Rivers,0,0,0
4/1/2020,51059,Fairfax,Fairfax,288,32,5
4/1/2020,51061,Fauquier,Rappahannock Rapidan,7,0,0
4/1/2020,51063,Floyd,New River,0,0,0
4/1/2020,51065,Fluvanna,Thomas Jefferson,3,0,0
4/1/2020,51067,Franklin County,West Piedmont,5,0,0
4/1/2020,51069,Frederick,Lord Fairfax,15,2,0
4/1/2020,51071,Giles,New River,0,0,0
4/1/2020,51073,Gloucester,Three Rivers,8,0,0
4/1/2020,51075,Goochland,Chickahominy,7,2,0
4/1/2020,51077,Grayson,Mount Rogers,0,0,0
4/1/2020,51079,Greene,Thomas Jefferson,1,0,0
4/1/2020,51081,Greensville,Crater,3,0,0
4/1/2020,51083,Halifax,Southside,1,0,0
4/1/2020,51085,Hanover,Chickahominy,6,1,0
4/1/2020,51087,Henrico,Henrico,78,12,6
4/1/2020,51089,Henry,West Piedmont,2,0,0
4/1/2020,51091,Highland,Central Shenandoah,0,0,0
4/1/2020,51093,Isle of Wight,Western Tidewater,5,2,0
4/1/2020,51095,James City,Peninsula,95,24,4
4/1/2020,51097,King and Queen,Three Rivers,1,0,0
4/1/2020,51099,King George,Rappahannock,4,0,0
4/1/2020,51101,King William,Three Rivers,1,0,0
4/1/2020,51103,Lancaster,Three Rivers,1,0,0
4/1/2020,51105,Lee,Lenowisco,2,0,0
4/1/2020,51107,Loudoun,Loudoun,105,15,2
4/1/2020,51109,Louisa,Thomas Jefferson,11,0,0
4/1/2020,51111,Lunenburg,Piedmont,0,0,0
4/1/2020,51113,Madison,Rappahannock Rapidan,3,0,0
4/1/2020,51115,Mathews,Three Rivers,2,0,0
4/1/2020,51117,Mecklenburg,Southside,4,1,0
4/1/2020,51119,Middlesex,Three Rivers,0,0,0
4/1/2020,51121,Montgomery,New River,1,0,0
4/1/2020,51125,Nelson,Thomas Jefferson,2,0,0
4/1/2020,51127,New Kent,Chickahominy,1,0,0
4/1/2020,51131,Northampton,Eastern Shore,1,0,0
4/1/2020,51133,Northumberland,Three Rivers,3,0,0
4/1/2020,51135,Nottoway,Piedmont,1,0,0
4/1/2020,51137,Orange,Rappahannock Rapidan,4,0,0
4/1/2020,51139,Page,Lord Fairfax,1,0,0
4/1/2020,51141,Patrick,West Piedmont,0,0,0
4/1/2020,51143,Pittsylvania,Pittsylvania-Danville,1,1,1
4/1/2020,51145,Powhatan,Chesterfield,3,0,0
4/1/2020,51147,Prince Edward,Piedmont,2,0,0
4/1/2020,51149,Prince George,Crater,8,1,0
4/1/2020,51153,Prince William,Prince William,106,20,2
4/1/2020,51155,Pulaski,New River,0,0,0
4/1/2020,51157,Rappahannock,Rappahannock Rapidan,0,0,0
4/1/2020,51159,Richmond County,Three Rivers,0,0,0
4/1/2020,51161,Roanoke County,Alleghany,4,0,0
4/1/2020,51163,Rockbridge,Central Shenandoah,2,0,0
4/1/2020,51165,Rockingham,Central Shenandoah,9,0,0
4/1/2020,51167,Russell,Cumberland Plateau,0,0,0
4/1/2020,51169,Scott,Lenowisco,0,0,0
4/1/2020,51171,Shenandoah,Lord Fairfax,8,3,0
4/1/2020,51173,Smyth,Mount Rogers,2,1,0
4/1/2020,51175,Southampton,Western Tidewater,1,1,1
4/1/2020,51177,Spotsylvania,Rappahannock,8,2,0
4/1/2020,51179,Stafford,Rappahannock,28,3,0
4/1/2020,51181,Surry,Crater,1,0,0
4/1/2020,51183,Sussex,Crater,1,0,0
4/1/2020,51185,Tazewell,Cumberland Plateau,2,0,0
4/1/2020,51187,Warren,Lord Fairfax,3,1,0
4/1/2020,51191,Washington,Mount Rogers,2,1,0
4/1/2020,51193,Westmoreland,Three Rivers,0,0,0
4/1/2020,51195,Wise,Lenowisco,0,0,0
4/1/2020,51197,Wythe,Mount Rogers,2,1,1
4/1/2020,51199,York,Peninsula,16,2,1
4/1/2020,51510,Alexandria,Alexandria,32,3,0
4/1/2020,51520,Bristol,Mount Rogers,1,0,0
4/1/2020,51530,Buena Vista City,Central Shenandoah,0,0,0
4/1/2020,51540,Charlottesville,Thomas Jefferson,16,1,0
4/1/2020,51550,Chesapeake,Chesapeake,31,7,0
4/1/2020,51570,Colonial Heights,Chesterfield,0,0,0
4/1/2020,51580,Covington,Alleghany,1,0,0
4/1/2020,51590,Danville,Pittsylvania-Danville,4,2,0
4/1/2020,51595,Emporia,Crater,0,0,0
4/1/2020,51600,Fairfax City,Fairfax,0,0,0
4/1/2020,51610,Falls Church,Fairfax,0,0,0
4/1/2020,51620,Franklin City,Western Tidewater,1,0,0
4/1/2020,51630,Fredericksburg,Rappahannock,1,0,0
4/1/2020,51640,Galax,Mount Rogers,1,1,0
4/1/2020,51650,Hampton,Hampton,14,3,0
4/1/2020,51660,Harrisonburg,Central Shenandoah,10,0,0
4/1/2020,51670,Hopewell,Crater,4,0,0
4/1/2020,51678,Lexington,Central Shenandoah,0,0,0
4/1/2020,51680,Lynchburg,Central Virginia,7,1,0
4/1/2020,51683,Manassas City,Prince William,9,0,0
4/1/2020,51685,Manassas Park,Prince William,1,1,0
4/1/2020,51690,Martinsville,West Piedmont,0,0,0
4/1/2020,51700,Newport News,Peninsula,29,6,2
4/1/2020,51710,Norfolk,Norfolk,33,4,0
4/1/2020,51720,Norton,Lenowisco,0,0,0
4/1/2020,51730,Petersburg,Crater,4,0,0
4/1/2020,51735,Poquoson,Peninsula,3,1,0
4/1/2020,51740,Portsmouth,Portsmouth,13,3,0
4/1/2020,51750,Radford,New River,1,0,0
4/1/2020,51760,Richmond City,Richmond,33,2,0
4/1/2020,51770,Roanoke City,Roanoke,6,1,0
4/1/2020,51775,Salem,Alleghany,0,0,0
4/1/2020,51790,Staunton,Central Shenandoah,0,0,0
4/1/2020,51800,Suffolk,Western Tidewater,6,1,0
4/1/2020,51810,Virginia Beach,Virginia Beach,88,13,3
4/1/2020,51820,Waynesboro,Central Shenandoah,2,0,0
4/1/2020,51830,Williamsburg,Peninsula,9,3,1
4/1/2020,51840,Winchester,Lord Fairfax,5,0,0
3/31/2020,51001,Accomack,Eastern Shore,7,3,0
3/31/2020,51003,Albemarle,Thomas Jefferson,21,1,0
3/31/2020,51005,Alleghany,Alleghany,1,1,0
3/31/2020,51007,Amelia,Piedmont,2,2,1
3/31/2020,51009,Amherst,Central Virginia,3,0,0
3/31/2020,51011,Appomattox,Central Virginia,0,0,0
3/31/2020,51013,Arlington,Arlington,104,8,2
3/31/2020,51015,Augusta,Central Shenandoah,0,0,0
3/31/2020,51017,Bath,Central Shenandoah,0,0,0
3/31/2020,51019,Bedford,Central Virginia,2,0,0
3/31/2020,51021,Bland,Mount Rogers,0,0,0
3/31/2020,51023,Botetourt,Alleghany,5,2,1
3/31/2020,51025,Brunswick,Southside,1,1,0
3/31/2020,51027,Buchanan,Cumberland Plateau,0,0,0
3/31/2020,51029,Buckingham,Piedmont,2,0,0
3/31/2020,51031,Campbell,Central Virginia,1,0,0
3/31/2020,51033,Caroline,Rappahannock,0,0,0
3/31/2020,51035,Carroll,Mount Rogers,1,0,0
3/31/2020,51036,Charles City,Chickahominy,1,0,0
3/31/2020,51037,Charlotte,Piedmont,0,0,0
3/31/2020,51041,Chesterfield,Chesterfield,43,3,0
3/31/2020,51043,Clarke,Lord Fairfax,1,1,0
3/31/2020,51045,Craig,Alleghany,0,0,0
3/31/2020,51047,Culpeper,Rappahannock Rapidan,3,1,0
3/31/2020,51049,Cumberland,Piedmont,0,0,0
